cod_unico,direccion,institucion,establecimiento,files,clasificacion,correo,longitud,latitud,pagina
00037257,JIRÓN TAMARINDOS NUMERO 339 PISO 2 MANZANA Z LOTE 25 URBANIZACION LOS JARDINES DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD MENTAL COMUNITARIO SAN CARLOS,"""http://maps.google.es/?q=-12.01394342%20-77.05522678,INSASU20250617091100.jpg,INSASU20250617091111.jpg,INSASU20250617091117.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,csmc.sancarlos@gmail.com,-77.05522678,-12.01394342,
00037361,"CALLE 4 Nº 184 MZ. C LT. 16G, URB. LA LIBERTAD SANTIAGO DE SURCO LIMA LIMA",PUBLICO,CENTRO DE SALUD MENTAL COMUNITARIO VIKTOR FRANKL,"""http://maps.google.es/?q=-12.1691656%20-76.9944168,INSASU20250912155447.jpg,INSASU20250912155451.jpg,INSASU20250912155455.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,schumbile@dirislimasur.gob.pe,-76.9944168,-12.1691656,
00037362,JIRÓN JULIO BELLIDO Nº 1156 DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD MENTAL COMUNITARIO QHALI KAY,"""http://maps.google.es/?q=-12.1626422%20-76.9612568,INSASU20250925145242.jpg,INSASU20250925145321.jpg,INSASU20250925145419.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,psicologacmg83@gmail.com,-76.9612568,-12.1626422,
00037588,"AVENIDA UNIVERSITARIA 6901 6905 P 13 SANTA LUZMILA FRENTE A LA ESTACION DEL METROPOLITANO LOS ANGELES, ENTRE AV. UNIVERSITARIA Y AV. GUILLERMO LA FUENTE, AL COSTADO DE FINANCIERA COMPARTAMOS COMAS LIMA LIMA",PUBLICO,CENTRO DE SALUD MENTAL COMUNITARIO SAN GABRIEL,"""""",CENTROS MEDICOS ESPECIALIZADOS,csmcsangabriel@dirislimanorte.gob.pe,,,
00005620,AVENIDA AV. EL PARQUE S/N -URB. SAN RAFAEL S/N AV. EL PARQUE S/N -URB. SAN RAFAEL SAN JUAN DE LURIGANCHO LIMA LIMA,PUBLICO,CENTRO DE SALUD MEDALLA MILAGROSA,"""http://maps.google.es/?q=-11.9767362%20-77.0058047,INSASU20181017124819.jpg,INSASU20181017124823.jpg,INSASU20181017124825.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmedallamilagrosa@dirislimacentro.gob.pe,-77.0058047,-11.9767362,
00005801,"OTROS MZ H1 LOTE S/N, SECTOR A - AAHH LOS OLIVOS DE PRO NÚMERO S/N DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA",PUBLICO,LOS OLIVOS DE PRO,"""http://maps.google.es/?q=-11.9510556%20-77.0843759,INSASU20231219143349.jpeg,INSASU20231219143400.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,centrolosolivosdepro@gmail.com,-77.0843759,-11.9510556,http://www.dirislimanorte.gob.pe/
00006054,CALLE CALLE GENERAL VARELLA S/N NÚMERO S/N DISTRITO YAUYOS PROVINCIA YAUYOS DEPARTAMENTO LIMA,PUBLICO,YAUYOS,"""http://maps.google.es/?q=%20,Fotografia_6054_40971554_1460550037400.png,Fotografia_6054_40971554_1460550081928.png,Fotografia_6054_40971554_1460550121111.png,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CS.YAUYOS@DRSCY.GOB.PE,-75.91637233,-12.45902404,HTTP://WWW.DRSCY.GOB.PE
00007734,AVENIDA PROLONGACIÓN DEFENSORES DEL MORRO CUADRA 2 S/N CHORRILLOS LIMA LIMA,PUBLICO,INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES - AMISTAD PERU-JAPON,"""http://maps.google.es/?q=-12.1919375%20-77.0031875,INSASU20240913154905.jpg,INSASU20240913154921.jpg,INSASU20240913154925.jpg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,DG@ING.GOB.PE,-77.0031875,-12.1919375,http://www.inr.gob.pe
00008453,CALLE CALLE 5 Nº 242-262 URB CORPAC DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,IPC SALUD,"""http://maps.google.es/?q=-12.09127176%20-77.01763925,INSASU20230904154929.jpeg,INSASU20241204124220.jpeg,INSASU20241204124225.jpeg,""",POLICLINICOS,MCHAVEZ@CPGROUP-PERU.COM,-77.01763925,-12.09127176,https://www.ipcsalud.com/
00016683,OTROS SECTOR 6 GRUPO 7 MZ A DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO PARROQUIAL DE TERAPIA FISICA Y REHABILITACION MADRE DE DIOS,"""http://maps.google.es/?q=-12.2228183%20-76.94644057,INSASU20220816171128.jpg,INSASU20220816171132.jpg,INSASU20220816171136.jpg,""",POLICLINICOS,blancaleon18@hotmail.com,-76.94644057,-12.2228183,
00006124,OTROS SECTOR IV MZ B1 LT S/N 1RA. ETAPA URB.PACHACAMAC NUMERO S/N DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO MATERNO INFANTIL CESAR LOPEZ SILVA,"""http://maps.google.es/?q=-12.2301776%20-76.923745,INSASU20240223150930.jpg,INSASU20240223150934.jpg,INSASU20240223150937.jpg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,cesarlopezsilva_36@outlook.com,-76.923745,-12.2301776,
00024177,"JIRÓN 18 DE ENERO 163 -165, URB. CARABAYLLO II ETAPA, SECTOR F COMAS LIMA LIMA",PRIVADO,PERIMEDIC,"""http://maps.google.es/?q=-11.97195313%20-77.05949128,INSASU20201231171226.jpg,INSASU20201231171231.jpg,INSASU20201231171239.jpg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,perimedic_01@hotmail.com,-77.05949128,-11.97195313,
00034754,AVENIDA SUCRE NÚMERO 1136 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CEO SALUD,"""http://maps.google.es/?q=-12.0878946%20-77.0688634,INSASU20230821122846.jpeg,INSASU20230816175400.jpeg,INSASU20230821122748.jpeg,""",CENTROS MEDICOS ESPECIALIZADOS,juliau18@hotmail.com,-77.0688634,-12.0878946,
00035894,AVENIDA ALFREDO BENAVIDES NUMERO 4055 MANZANA D LOTE 4 URBANIZACION CHAMA DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO MEDLINE FISIO,"""http://maps.google.es/?q=-12.1281185%20-76.9930465,INSASU20240831154854.jpeg,INSASU20240831154858.jpeg,INSASU20240831154903.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,medlinefisio9@gmail.com,-76.9930465,-12.1281185,
00005686,AVENIDA AV. ANCASH S/N S/N AV. ANCASH S/N HUAURA HUAURA LIMA,PUBLICO,SOCORRO,"""http://maps.google.es/?q=-11.07070039%20-77.60574933,Fotografia_5686_40714050_1461178861518.png,Fotografia_5686_40714050_1461178888745.png,Fotografia_5686_40714050_1461178925765.png,""",CENTROS DE SALUD O CENTROS MEDICOS,CMIELSOCORRO@HOTMAIL.COM,-77.60574933,-11.07070039,HTTP://WWW.HDHUACHO.GOB.PE
00005766,AVENIDA AV GUILLERMO DE LA FUENTE CUADRA 2 S/N - URB SANTA LUZMILA 1° ETAPA NÚMERO S/N DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SANTA LUZMILA I,"""http://maps.google.es/?q=-11.9416876%20-77.0636501,INSASU20231009143319.jpeg,INSASU20231009143322.jpeg,INSASU20231009143325.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,cs.santaluzmilaIdirislimanorte@gob.pe,-77.0636501,-11.9416876,http://www.dirislimanorte.gob.pe/
00005793,"JIRÓN JR CAJABAMBA S/N, 3ERA CUADRA - URB POPULAR TUPAC AMARU S/N JR CAJABAMBA S/N, 3ERA CUADRA - URB POPULAR TUPAC AMARU INDEPENDENCIA LIMA LIMA",PUBLICO,TUPAC AMARU,"""http://maps.google.es/?q=-11.9722396%20-77.045511,INSASU20181204155422.jpg,INSASU20181204155425.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,drleonardoanapan@gmail.com,-77.045511,-11.9722396,http://www.dirislimanorte.gob.pe
00005853,PARQUE CL VIRU S/N PARQUE 4-COOP. CHANCAS DE ANDAHUAYLAS - SANTA ANITA S/N CL VIRU S/N PARQUE 4-COOP. CHANCAS DE ANDAHUAYLAS - SANTA ANITA SANTA ANITA LIMA LIMA,PUBLICO,CHANCAS DE ANDAHUAYLAS,"""http://maps.google.es/?q=-12.0356921%20-76.9640255,INSASU20190215214510.jpg,INSASU20221011114954.jpg,INSASU20221011115001.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,barryguillermop@gmail.com,-76.9640255,-12.0356921,http://www.dirislimaeste.gob.pe
00005861,AVENIDA AV.INDEPENDENCIA S/N CRA.5-AAHH. MOYOPAMPA NUMERO S/N DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,MOYOPAMPA,"""http://maps.google.es/?q=-11.9246888%20-76.6847591,INSASU20241023093525.jpeg,INSASU20241023093530.jpeg,INSASU20241023093535.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,johannasuarezalarcon@gmail.com,-76.6847591,-11.9246888,
00005885,AVENIDA AV. 15 DE JULIO S/N ÁREA DE SERV. ZONA K HUAYCAN S/N AV. 15 DE JULIO S/N ÁREA DE SERV. ZONA K HUAYCAN ATE LIMA LIMA,PUBLICO,SEÑOR DE LOS MILAGROS,"""http://maps.google.es/?q=-12.0265333%20-76.8226607,INSASU20240905123316.jpeg,INSASU20240905123323.jpeg,INSASU20240905123332.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,imilourdes@hotmail.com,-76.8226607,-12.0265333,http://www.dirislimaeste.gob.pe
00005898,OTROS LOS  CANARIOS MZ O2 LOTE 5 - LURIGANCHO CHOSICA LOS  CANARIOS MZ O2 LOTE 5 - LURIGANCHO CHOSICA LURIGANCHO LIMA LIMA,PUBLICO,SANTA MARIA DE HUACHIPA,"""http://maps.google.es/?q=-11.9513258%20-76.7318135,INSASU20180801111535.jpg,INSASU20180801111542.jpg,INSASU20180801111546.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,ACTUALIZAR@MINSA.GOB.PE,-76.7318135,-11.9513258,http://www.dirislimaeste.gob.pe/
00005918,AVENIDA AV. INCA RIPAC N° 229 ( ALT. 8 Y 9 DE RIVA AGÜERO) AV. INCA RIPAC N° 229 ( ALT. 8 Y 9 DE RIVA AGÜERO) EL AGUSTINO LIMA LIMA,PUBLICO,MADRE TERESA  CALCUTA,"""http://maps.google.es/?q=-12.0511536%20-77.0049229,INSASU20180723125541.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,centrodesaludcalcuta@gmail.com,-77.0049229,-12.0511536,HTTP://www.dirislimaeste.gob.pe
00005919,CALLE CALLE GONZÁLES DE FANNING 180 ( CERCA AL CE 076)EL AGUSTINO CALLE GONZÁLES DE FANNING 180 ( CERCA AL CE 076)EL AGUSTINO EL AGUSTINO LIMA LIMA,PUBLICO,CATALINA HUANCA,"""http://maps.google.es/?q=-12.0512135%20-76.9954453,INSASU20180720122812.jpg,INSASU20240122111555.jpg,INSASU20240122111600.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,ceb251@hotmail.com,-76.9954453,-12.0512135,http://www.dirislimaeste.gob.pe
00005929,PARQUE MZA. V- AAHH M. BASTIDAS - PARQUE CENTRAL MZA. V- AAHH M. BASTIDAS - PARQUE CENTRAL ATE LIMA LIMA,PUBLICO,MICAELA BASTIDAS,"""http://maps.google.es/?q=-12.04457%20-76.931598,INSASU20180602112345.jpg,INSASU20180602112353.jpg,INSASU20180602112359.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmicaelabastidas.ate@gmail.com,-76.931598,-12.04457,http://www.dirisle.gob.pe
00005932,CALLE CALLE 7 ESQ.CALLE 8 S/N - ASOC. POBLADORES SAN ANTONIO S/N CALLE 7 ESQ.CALLE 8 S/N - ASOC. POBLADORES SAN ANTONIO ATE LIMA LIMA,PUBLICO,SAN ANTONIO,"""http://maps.google.es/?q=-12.0294635%20-76.9063862,INSASU20191209093024.jpg,INSASU20191209093027.jpg,INSASU20191209093029.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cssanantonio.rishuaycan@gmail.com,-76.9063862,-12.0294635,http://www.dirislimaeste.gob.pe
00005944,OTROS MZ D LOTE 2 C.POB. VIRGEN DEL CARMEN LA ERA-LURIGANCHO-CHOSICA MZ D LOTE 2 C.POB. VIRGEN DEL CARMEN LA ERA-LURIGANCHO-CHOSICA LURIGANCHO LIMA LIMA,PUBLICO,VIRGEN DEL CARMEN - LA ERA,"""http://maps.google.es/?q=-11.9846891%20-76.8374379,INSASU20180726101545.jpg,INSASU20230331093537.jpg,INSASU20230331093546.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,c_s_era@hotmail.com,-76.8374379,-11.9846891,http://www.dirislimaeste.gob.pe
00005989,AVENIDA GRAU NUMERO 198 DISTRITO BARRANCO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD GAUDENCIO BERNASCONI,"""http://maps.google.es/?q=-12.1504676%20-77.0204924,INSASU20250213135850.jpeg,INSASU20250213135853.jpeg,INSASU20250213135856.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,javier_ds76@hotmail.com,-77.0204924,-12.1504676,
00006012,CALLE CALLE MIRAFLORES S/N S/N CALLE MIRAFLORES S/N NUEVO IMPERIAL CAÑETE LIMA,PUBLICO,NUEVO IMPERIAL,"""http://maps.google.es/?q=-13.07756808%20-76.31765658,Fotografia_6012_41461812_1460127255497.png,Fotografia_6012_41461812_1460127292766.png,Fotografia_6012_41461812_1460127359451.png,""",CENTROS DE SALUD O CENTROS MEDICOS,csnuevoimperial@drscy.gob.pe,-76.31765658,-13.07756808,HTTP://WWW.DRSCY.GOB.PE
00006029,JIRÓN JR. SUCRE Nº 334 DISTRITO IMPERIAL PROVINCIA CAÑETE DEPARTAMENTO LIMA,PUBLICO,IMPERIAL,"""http://maps.google.es/?q=-13.06006493%20-76.35227733,Fotografia_6029_41461812_1460147338981.png,Fotografia_6029_41461812_1460147375739.png,Fotografia_6029_41461812_1460147392200.png,""",CENTROS DE SALUD O CENTROS MEDICOS,csimperial@drscy.gob.pe,-76.35227733,-13.06006493,HTTP://WWW.DRSCY.GOB.PE
00006036,CALLE CALLE SANTA BARBARA S/N S/N CALLE SANTA BARBARA S/N SAN LUIS CAÑETE LIMA,PUBLICO,SAN LUIS,"""http://maps.google.es/?q=-13.05542556%20-76.42834657,Fotografia_6036_41461812_1460135000883.png,Fotografia_6036_41461812_1460135034159.png,Fotografia_6036_41461812_1460135081745.png,""",CENTROS DE SALUD O CENTROS MEDICOS,CS.SAN.LUIS@DRSCY.GOB.PE,-76.42834657,-13.05542556,HTTP://WWW.DRSCY.GOB.PE
00006115,PASAJE PSJE. SAN JUAN S/N ZONA A (JUNTO COMISARÍA SJM) S/N PSJE. SAN JUAN S/N ZONA A (JUNTO COMISARÍA SJM) SAN JUAN DE MIRAFLORES LIMA LIMA,PUBLICO,CENTRO DE SALUD SAN JUAN DE MIRAFLORES,"""http://maps.google.es/?q=-12.1574558%20-76.9751522,INSASU20180910161541.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,richard_huaman62@yahoo.com,-76.9751522,-12.1574558,
00006170,JIRÓN JR. ANTONIO RAYMONDI 220 PRIMER PISO DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD MAX ARIAS SCHREIBER,"""http://maps.google.es/?q=-12.0608274%20-77.03213,INSASU20180615104035.jpg,INSASU20180615104130.jpg,INSASU20180615104140.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmaxarias@dirislimacentro.gob.pe,-77.03213,-12.0608274,http://dirislimacentro.gob.pe
00006176,AVENIDA AV. BAUZATE Y MEZA - ALTURA DE LA CUADRA 23 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD SAN COSME,"""http://maps.google.es/?q=-12.0619424%20-77.0067738,INSASU20231115114012.jpeg,INSASU20181003171759.jpg,INSASU20181003171803.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cssancosme@dirislimacentro.gob.pe,-77.0067738,-12.0619424,https://dirislimacentro.gob.pe/
00006180,"AVENIDA AV. MARTIN LUTHER KING S/N°, URB. VILLA VICTORIA NÚMERO S/N DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA",PUBLICO,VILLA VICTORIA PORVENIR,"""http://maps.google.es/?q=-12.1088569%20-77.0120429,INSASU20230822102315.jpg,INSASU20230822103848.jpeg,INSASU20230822103852.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,csvictoriaporvenir@dirislimacentro.gob.pe,-77.0120429,-12.1088569,https://dirislimacentro.gob.pe/
00007733,JIRÓN JR. ELOY ESPINOZA SALDAÑA 709 - URB. PALAO DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,"INSTITUTO NACIONAL DE SALUD MENTAL ""HONORIO DELGADO - HIDEYO NOGUCHI""","""http://maps.google.es/?q=-12.0199185%20-77.0554348,INSASU20171107144002.jpg,INSASU20171107144003.jpg,INSASU20171107144013.jpg,""",INSTITUTOS DE SALUD ESPECIALIZADOS,MESADEPARTESVIRTUAL@INSM.GOB.PE,-77.0554348,-12.0199185,https://www.gob.pe/insm
00008351,CALLE SAN  JOSE  161 PUEBLO LIBRE LIMA LIMA,PRIVADO,CLINICAS SAN BERNARDO S.A.,"""""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,MLIZARRAGA@CLININCA-SANBERNARDO.COM,,,HTTP://WWW.CLINICA-SANBERNARDO.COM
00008788,CALLE 16 NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SISOL JUAN PABLO II,"""http://maps.google.es/?q=-11.98072274%20-76.98412977,INSASU20191112102624.jpeg,""",POLICLINICOS,mesadepartesvirtual@sisol.gob.pe,-76.98412977,-11.98072274,http://www.sisol.gob.pe/
00008854,"AVENIDA AV. ANDRES AVELINO CACERES MZ. L1 LT. 22-C Y 23-A, 2DO PISO, COMUNIDA URB AUTOGESTIONARIA DE HUAYCAN DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,POLICLINICO GLORIA FARMA,"""http://maps.google.es/?q=-12.0097127%20-76.8220312,INSASU20231219083752.jpeg,INSASU20231219083823.jpeg,""",POLICLINICOS,grilda.vasquez.s@gmail.com,-76.8220312,-12.0097127,
00009163,AVENIDA AV. BUENOS AIRES 652 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,POLICLINICO PUENTE PIEDRA,"""http://maps.google.es/?q=-11.8628584%20-77.0801408,INSASU20200927170851.jpg,""",POLICLINICOS,william.cordova@essalud.gob.pe,-77.0801408,-11.8628584,HTTP://WWW.ESSALUD.GOB.PE
00009612,OTROS AA.HH.VALLE CHILLON S/N NÚMERO S/N DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SISOL SALUD LA ENSENADA,"""http://maps.google.es/?q=-11.93166844%20-77.09564795,INSASU20200121161611.jpeg,""",POLICLINICOS,karina.tarazona@sisol.gob.pe,-77.09564795,-11.93166844,http://www.sisol.gob.pe/
00010328,CALLE CALLE LAS MARGARITAS S/N. AAHH SEÑOR DE LOS MILAGROS NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SISOL SALUD SEÑOR DE LOS MILAGROS,"""http://maps.google.es/?q=-11.96820077%20-76.98618735,INSASU20211206113240.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,james.garcia@sisol.gob.pe,-76.98618735,-11.96820077,HTTP://WWW.SISOL.GOB.PE
00010373,JIRÓN JR. TUPAC AMARU S/N CON AV. SAN ALFONSO 198 - CENTRO POBLADO SANTA CLARA NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,J.E. POLICLINICO SANTA CLARA,"""http://maps.google.es/?q=-12.017914%20-76.88473082,INSASU20231128090120.jpeg,INSASU20231128090124.jpeg,INSASU20231128090128.jpeg,""",POLICLINICOS,normacisnerosrobles@gmail.com,-76.88473082,-12.017914,
00010617,CALLE VENANCIO AVILA 1921 - 1923,PRIVADO,CENTRO MEDICO SAN RAFAEL S.R.L. (CENTRO MEDICO SAN RAFAEL),"""""",POLICLINICOS,HSANCHEZBARRETO@HOTMAIL.COM,,,
00012421,"AVENIDA AVENIDA JORGE CHAVEZ 1416, URB. EL PALMAR DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,FAMILIA Y SALUD,"""http://maps.google.es/?q=-12.1508078%20-77.0063087,INSASU20191216133051.jpg,""",CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD,ATENCION@FAMILIAYSALUD.PE,-77.0063087,-12.1508078,HTTPS://WWW.FAMILIAYSALUD.PE
00012571,JIRÓN LOS TILOS 108-112 URB. EL PALMAR NÚMERO 108 112 PISO 2 DEPARTAMENTO 201 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO EL PALMAR S.A.,"""http://maps.google.es/?q=-12.15046171%20-77.00768724,INSASU20240813175647.jpeg,INSASU20240813175656.jpeg,INSASU20240813175703.jpeg,""",POLICLINICOS,ADMINISTRACION@POLICLINICOELPALMAR.COM,-77.00768724,-12.15046171,HTTP://WWW.POLICLINICOELPALMAR.PE
00013186,OTROS UCV 236 ZONA X HUAYCAN UCV 236 ZONA X HUAYCAN ATE LIMA LIMA,PUBLICO,FRATERNIDAD NIÑO JESUS ZONA X,"""http://maps.google.es/?q=-12.0315691%20-76.8191242,INSASU20180815160200.jpg,INSASU20230615100542.jpg,INSASU20230615100547.jpg,""",PUESTOS DE SALUD O POSTAS DE SALUD,PS_FNJESUS@HOTMAIL.COM,-76.8191242,-12.0315691,http://www.dirislimaeste.gob.pe
00015544,AVENIDA AV. PRIMAVERA CRUZE CON CALLE SUCRE S/N PPJJ JOSE CARLOS MARIATEGUI NUMERO S/N DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE ATENCION DEL ADULTO MAYOR TAYTA WASI,"""http://maps.google.es/?q=-12.1416948%20-76.9497515,INSASU20240206165030.jpg,INSASU20240206165040.jpg,INSASU20240206165421.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,CAMTAYTAWASI2021@GMAIL.COM,-76.9497515,-12.1416948,
00016005,CALLE CALLE JUSTO NAVEDA 371 DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CLINICA PARROQUIAL SAN FRANCISCO DE ASIS,"""http://maps.google.es/?q=-12.1719552%20-77.0245449,INSASU20230216191245.jpg,INSASU20230216191249.jpg,""",HOSPITALES O CLINICAS DE ATENCION GENERAL,direccioncpsfa@gmail.com,-77.0245449,-12.1719552,
00016539,AVENIDA AV. UNIVERSITARIA MZ I LOTE 40 COOP. DE VIVIENDA LA UNIÓN AV. UNIVERSITARIA MZ I LOTE 40 COOP. DE VIVIENDA LA UNIÓN SAN MARTIN DE PORRES LIMA LIMA,PRIVADO,POLICLINICO CLARA FLORES,"""http://maps.google.es/?q=-12.0150411%20-77.0781664,INSASU20221227160338.jpeg,""",POLICLINICOS,GLADYS_BUQUEZ@HOTMAIL.COM,-77.0781664,-12.0150411,
00016661,AVENIDA AV. PANAMERICANA NORTE Nº 1123 DISTRITO SANTA MARIA PROVINCIA HUAURA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO MEDICO FAMILIAR PANAMERICANA,"""""",POLICLINICOS,MONJITA_QJ@HOTMAIL.COM,,,
00017194,"AVENIDA AV. TANTAMAYO MZ. A LOTE 2-3, PROGRAMA DE VIVIENDA VISTA HERMOSA, I ETAPA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,POLICLINICO TANTAMAYO,"""http://maps.google.es/?q=-11.95949545%20-77.09689703,INSASU20241009114439.jpg,INSASU20241009114444.jpg,INSASU20241009114447.jpg,""",POLICLINICOS,CERVSALUD@GMAIL.COM,-77.09689703,-11.95949545,
00017361,AVENIDA AV. BENAVIDES 3704 URB. CHAMA DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO CHAMA,"""http://maps.google.es/?q=-12.1416088%20-76.9918155,INSASU20200208120000.jpg,INSASU20200208120004.jpg,""",CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD,MIGUEL.RUIDIAS@GMAIL.COM,-76.9918155,-12.1416088,
00017754,CARRETERA CENTRO COMERCIAL SUR PLAZA BOULEVARD KM 96.5 CARRETERA PANAMERICANA DISTRITO ASIA PROVINCIA CAÑETE DEPARTAMENTO LIMA,PRIVADO,CLINICA SAN PABLO - SEDE ASIA,"""http://maps.google.es/?q=-12.0463731%20-77.042754,INSASU20181114191601.JPG,""",POLICLINICOS,CPEREZ@SANPABLO.COM.PE,-77.042754,-12.0463731,http://www.sanpablo.com.pe/
00018248,AVENIDA AV. BENAVIDES 4994 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,SALUS LABORIS,"""http://maps.google.es/?q=-12.1286989%20-76.9854119,INSASU20240827153920.jpg,INSASU20240827153923.jpg,""",POLICLINICOS,gustavo.reeves@saluslaboris.pe,-76.9854119,-12.1286989,https://www.saluslaboris.pe/
00018321,JIRÓN JIRON PARAGUAY 478 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,VIA LIBRE,"""http://maps.google.es/?q=-12.0594751%20-77.041183,INSASU20240410120259.jpeg,INSASU20240410120302.jpeg,INSASU20240410120305.jpeg,""",POLICLINICOS,VIALIBRE@VIALIBRE.ORG.PE,-77.041183,-12.0594751,HTTP://WWW.VIALIBRE.ORG.PE
00019209,AVENIDA AV.JOSE C.MARIATEGUI LOTE 42 ZONA B DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,SERVICIOS MEDICOS SEÑOR DE LOS MILAGROS,"""http://maps.google.es/?q=-12.01541715%20-76.81931148,INSASU20240214223516.jpg,INSASU20240214223505.jpg,INSASU20240214223508.jpg,""",POLICLINICOS,hilda.pinas@gmail.com,-76.81931148,-12.01541715,
00019741,JIRÓN JR. AYACUCHO 845 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CAJA DE PROTECCIÓN Y ASISTENCIA SOCIAL LEYNº 10674,"""http://maps.google.es/?q=-12.0540552%20-77.0285876,INSASU20231206110138.jpeg,INSASU20241107004634.jpeg,INSASU20241107004654.jpeg,""",POLICLINICOS,mesadepartes@cajadeproteccion.com,-77.0285876,-12.0540552,
